Course Name,Timestamp,Rating,Comment
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2022-04-20 13:09:19,5,
Data Engineering using AWS Data Analytics Services,2022-04-20 12:48:54,5,
Data Engineering using AWS Data Analytics Services,2022-04-20 10:42:43,5,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-04-20 06:48:47,3.5,Seems good path for my career
Databricks Certified Associate Developer - Apache Spark 2022,2022-04-20 02:28:18,5,
Data Engineering using AWS Data Analytics Services,2022-04-20 02:10:07,5,
Data Engineering using Databricks on AWS and Azure,2022-04-20 01:56:57,5,
Data Engineering using AWS Data Analytics Services,2022-04-19 21:05:26,5,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-04-19 17:58:52,5,Excellent fcd
Databricks Certified Associate Developer - Apache Spark 2022,2022-04-19 16:01:56,4,
Databricks Essentials for Spark Developers (Azure and AWS),2022-04-19 13:44:20,5,good
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2022-04-19 08:47:16,5,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-04-19 06:49:25,5,
Databricks Certified Associate Developer - Apache Spark 2022,2022-04-19 06:15:28,5,
Data Engineering using AWS Data Analytics Services,2022-04-19 04:11:22,4.5,
Databricks Certified Associate Developer - Apache Spark 2022,2022-04-19 04:11:20,4.5,
Databricks Certified Associate Developer - Apache Spark 2022,2022-04-19 00:57:16,5,
Databricks Certified Associate Developer - Apache Spark 2022,2022-04-19 00:16:39,5,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-04-18 23:05:14,5,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-04-18 21:35:59,5,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2022-04-18 15:18:44,4.5,"if you want to take this class seriously, you must have very solid background knowledge about Unix/Linux, relational database, general programming skill set.  if you are a junior developer, you will feel very frustrated and will quit the class very quickly. It is not your fault, it is due the content of this class itself.

I have learned lots from this class and build a solid knowledge about HDFS/HIVE/IMPALA/SQOOP, which I can apply back to my daily work.

it is one of the longest class I have taken so far from Udemy and you need commit solid time to complete this class.

I will highly recommend this class; but you have to be prepared."
Data Engineering using AWS Data Analytics Services,2022-04-18 13:23:32,5,
Data Engineering using Kafka and Spark Structured Streaming,2022-04-18 08:15:29,4,good explanation
Databricks Certified Associate Developer - Apache Spark 2022,2022-04-18 07:41:03,5,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-04-18 06:52:18,5,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-04-18 05:32:27,5,
Databricks Certified Associate Developer - Apache Spark 2022,2022-04-18 04:20:33,3,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-04-18 01:57:27,5,
Databricks Certified Associate Developer - Apache Spark 2022,2022-04-17 22:11:41,4.5,
Databricks Certified Associate Developer - Apache Spark 2022,2022-04-17 21:22:24,4,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-04-17 18:47:21,3.5,
Data Engineering using AWS Data Analytics Services,2022-04-17 18:31:47,5,The content is a good fit of what I wanted to learn in this course.
"Data Engineering Essentials using SQL, Python, and PySpark",2022-04-17 17:43:28,3,
Databricks Certified Associate Developer - Apache Spark 2022,2022-04-17 17:41:41,5,"Amazing content, very much satisfied"
Apache Sqoop for Data Ingestion into Hadoop HDFS,2022-04-17 16:41:50,5,Good course for sqoop.
"Data Engineering Essentials using SQL, Python, and PySpark",2022-04-17 14:30:44,4.5,
Databricks Certified Associate Developer - Apache Spark 2022,2022-04-17 06:54:38,4.5,
Data Engineering using Databricks on AWS and Azure,2022-04-17 02:15:25,4,"explanation is very fast and not in details, it’s not for a beginner.."
Data Engineering using AWS Data Analytics Services,2022-04-17 00:32:07,1,
Scala and Spark 2 - Getting Started,2022-04-16 23:38:20,5,
Data Engineering using AWS Data Analytics Services,2022-04-16 23:13:35,5,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-04-16 23:11:33,5,The course is really good. I am going through and found it very useful.
"Data Engineering Essentials using SQL, Python, and PySpark",2022-04-16 22:33:51,5,
Linux Fundamentals for IT Professionals,2022-04-16 20:50:07,5,
Data Engineering using AWS Data Analytics Services,2022-04-16 20:01:45,2.5,speaking too fast and difficult to understand for non technical background
"Data Engineering Essentials using SQL, Python, and PySpark",2022-04-16 16:47:16,3,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-04-16 16:23:19,5,
Databricks Certified Associate Developer - Apache Spark 2022,2022-04-16 14:43:53,4.5,
Linux Fundamentals for IT Professionals,2022-04-16 14:41:15,5,
Data Engineering using Databricks on AWS and Azure,2022-04-16 13:28:27,5,
Databricks Certified Associate Developer - Apache Spark 2022,2022-04-16 12:45:12,5,
Linux Fundamentals for IT Professionals,2022-04-16 12:44:00,4,
Data Engineering using Databricks on AWS and Azure,2022-04-16 08:34:34,2.5,very fast .its like brushing up skills..not for complete beginners
Spark SQL and Spark 3 using Scala Hands-On with Labs,2022-04-16 06:20:28,5,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-04-16 04:11:58,5,Very good explanation
Data Engineering using Kafka and Spark Structured Streaming,2022-04-16 00:38:18,4,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-04-15 19:55:51,5,
Spark SQL and Spark 3 using Scala Hands-On with Labs,2022-04-15 19:00:37,5,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2022-04-15 14:45:04,5,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-04-15 13:37:02,5,
Setup Development Environment for Python 3 and Pyspark 3,2022-04-15 13:05:10,5,
DevOps Series - Setup Environment using Virtual Machines,2022-04-15 08:34:22,4,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-04-15 05:55:36,4.5,
Databricks Certified Associate Developer - Apache Spark 2022,2022-04-15 02:49:26,3,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2022-04-15 01:34:12,3,
Data Engineering using AWS Data Analytics Services,2022-04-14 21:54:39,5,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-04-14 16:15:54,5,
Databricks Certified Associate Developer - Apache Spark 2022,2022-04-14 08:17:39,5,
Spark SQL and Spark 3 using Scala Hands-On with Labs,2022-04-14 08:05:55,5,
Databricks Certified Associate Developer - Apache Spark 2022,2022-04-14 07:27:31,5,
Databricks Certified Associate Developer - Apache Spark 2022,2022-04-14 06:42:15,5,
Data Engineering using Databricks on AWS and Azure,2022-04-14 05:52:40,4,
DevOps Series - Setup Environment using Virtual Machines,2022-04-13 20:54:07,4.5,well tought
"Data Engineering Essentials using SQL, Python, and PySpark",2022-04-13 17:20:11,5,
Databricks Certified Associate Developer - Apache Spark 2022,2022-04-13 15:21:16,4,
Data Engineering using AWS Data Analytics Services,2022-04-13 12:06:28,5,
Data Engineering using AWS Data Analytics Services,2022-04-13 08:52:42,4,
Data Engineering using AWS Data Analytics Services,2022-04-13 08:49:28,5,
Data Engineering using AWS Data Analytics Services,2022-04-13 05:37:09,5,
Data Engineering using AWS Data Analytics Services,2022-04-13 04:49:02,4,"I am on the way to a very diversified digital journey in my career, adopting very different roles as analyst, data scientist, data engineer, and now as data architect. AWS is part of my current digital landscape and I need to quickly upgrade my skills in an agile way, while experimenting at the same rhythm. I am a big consumer of MOOC on Udemy and Coursera, this is where I am sending in average 1 hour per day, just to be sure I am not left behind the latest data trends."
"Data Engineering Essentials using SQL, Python, and PySpark",2022-04-13 04:42:20,4,
Data Engineering using Databricks on AWS and Azure,2022-04-13 03:54:15,4.5,
Databricks Certified Associate Developer - Apache Spark 2022,2022-04-12 19:46:52,4.5,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-04-12 19:25:52,5,
Data Engineering using Databricks on AWS and Azure,2022-04-12 17:52:30,5,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-04-12 17:26:14,4.5,
Data Engineering using AWS Data Analytics Services,2022-04-12 17:22:45,4,
Data Engineering using Databricks on AWS and Azure,2022-04-12 15:18:20,5,
Databricks Certified Associate Developer - Apache Spark 2022,2022-04-12 13:35:13,4.5,
Databricks Certified Associate Developer - Apache Spark 2022,2022-04-12 11:37:45,5,
Data Engineering using AWS Data Analytics Services,2022-04-12 10:50:07,5,
Data Engineering using AWS Data Analytics Services,2022-04-12 06:57:48,3,
Data Engineering using AWS Data Analytics Services,2022-04-12 06:47:26,5,
Data Engineering using AWS Data Analytics Services,2022-04-12 04:13:34,5,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-04-12 00:39:00,5,
Databricks Essentials for Spark Developers (Azure and AWS),2022-04-11 19:11:15,5,
Databricks Certified Associate Developer - Apache Spark 2022,2022-04-11 17:22:02,4,
Databricks Certified Associate Developer - Apache Spark 2022,2022-04-11 16:50:29,1,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-04-11 15:56:21,5,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-04-11 14:48:21,3,installation could have been explained clearer
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2022-04-11 13:40:44,3,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-04-11 11:12:18,4.5,
Databricks Certified Associate Developer - Apache Spark 2022,2022-04-11 11:11:48,3.5,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-04-11 06:58:47,3.5,
Databricks Certified Associate Developer - Apache Spark 2022,2022-04-11 06:25:57,4,"Good course. The only thing missing in my opinion is the detailed explanation of Spark architecture which constitutes at least 15 questions in the exam. Given there is a section on Spark Architecture, but it does not touch all the topics that are needed. Overall, a good course."
"Data Engineering Essentials using SQL, Python, and PySpark",2022-04-11 06:01:41,5,
Data Engineering using AWS Data Analytics Services,2022-04-10 22:45:06,3,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-04-10 22:32:57,4,
Data Engineering using Databricks on AWS and Azure,2022-04-10 17:59:11,5,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2022-04-10 17:48:15,4.5,
Databricks Certified Associate Developer - Apache Spark 2022,2022-04-10 16:32:59,5,
Data Engineering using Databricks on AWS and Azure,2022-04-10 15:12:45,5,very good
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2022-04-10 14:44:33,5,
Data Engineering using AWS Data Analytics Services,2022-04-10 10:18:52,5,
Data Engineering using Kafka and Spark Structured Streaming,2022-04-09 19:24:30,3,
Databricks Certified Associate Developer - Apache Spark 2022,2022-04-09 18:44:56,5,
Data Engineering using AWS Data Analytics Services,2022-04-09 17:42:23,5,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-04-09 15:24:40,5,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2022-04-09 13:00:43,3,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-04-09 04:05:58,4.5,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2022-04-09 02:07:56,5,
Data Engineering using Databricks on AWS and Azure,2022-04-08 23:58:37,5,
Databricks Certified Associate Developer - Apache Spark 2022,2022-04-08 19:25:47,2.5,
Scala and Spark 2 - Getting Started,2022-04-08 16:30:55,4,
Databricks Certified Associate Developer - Apache Spark 2022,2022-04-08 16:29:58,4.5,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-04-08 15:20:53,4.5,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2022-04-08 12:27:18,5,
Data Engineering using Databricks on AWS and Azure,2022-04-08 11:26:34,5,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2022-04-08 10:08:24,4.5,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-04-08 07:48:26,5,Extremely good and well explained
Data Engineering using AWS Data Analytics Services,2022-04-08 06:41:30,5,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-04-08 04:56:18,5,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-04-08 02:31:02,5,
Data Engineering using Databricks on AWS and Azure,2022-04-07 20:03:00,4.5,
DevOps Series - Server Automation using Ansible,2022-04-07 19:59:16,4.5,
Data Engineering using AWS Data Analytics Services,2022-04-07 19:53:55,4,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-04-07 19:30:31,1,total waste of time
"Data Engineering Essentials using SQL, Python, and PySpark",2022-04-07 14:35:07,5,Awesome!
"Data Engineering Essentials using SQL, Python, and PySpark",2022-04-07 14:13:27,3,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-04-07 13:56:09,5,
AWS EMR and Spark 2 using Scala,2022-04-07 08:34:16,5,
DevOps Series - Server Automation using Ansible,2022-04-07 08:19:06,2.5,Explanation should be improved.
Spark SQL and Spark 3 using Scala Hands-On with Labs,2022-04-07 03:02:56,5,
Data Engineering using AWS Data Analytics Services,2022-04-07 02:39:43,4,
Data Engineering using AWS Data Analytics Services,2022-04-06 23:09:17,5,
Data Engineering using AWS Data Analytics Services,2022-04-06 20:53:33,5,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-04-06 20:21:47,5,
Spark SQL and Spark 3 using Scala Hands-On with Labs,2022-04-06 17:46:20,5,
Databricks Certified Associate Developer - Apache Spark 2022,2022-04-06 16:36:12,4,
Data Engineering using AWS Data Analytics Services,2022-04-06 15:04:30,3.5,Add more theorical lessons and code snippets for all examples.
Data Engineering using AWS Data Analytics Services,2022-04-06 14:40:57,3,
Data Engineering using AWS Data Analytics Services,2022-04-06 12:48:36,5,
Data Engineering using AWS Data Analytics Services,2022-04-06 09:52:40,4,
Data Engineering using AWS Data Analytics Services,2022-04-06 09:25:32,3.5,
Databricks Certified Associate Developer - Apache Spark 2022,2022-04-06 08:58:49,3.5,
Data Engineering using AWS Data Analytics Services,2022-04-06 08:05:01,5,
Databricks Certified Associate Developer - Apache Spark 2022,2022-04-06 07:02:30,5,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-04-06 06:10:24,4.5,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-04-06 03:43:21,5,
Data Engineering using AWS Data Analytics Services,2022-04-06 02:45:08,5,
Data Engineering using AWS Data Analytics Services,2022-04-05 18:50:20,5,
Data Engineering using AWS Data Analytics Services,2022-04-05 17:08:55,5,Very clear so far. He gets the point across.
Data Engineering using Databricks on AWS and Azure,2022-04-05 16:28:36,5,good explination by Gadiraju sir
"Data Engineering Essentials using SQL, Python, and PySpark",2022-04-05 15:16:30,5,love it!
Data Engineering using AWS Data Analytics Services,2022-04-05 12:29:18,5,
Data Engineering using AWS Data Analytics Services,2022-04-05 10:20:47,5,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-04-05 08:19:34,4.5,
Spark SQL and Spark 3 using Scala Hands-On with Labs,2022-04-05 06:33:13,5,
Scala and Spark 2 - Getting Started,2022-04-05 06:13:01,3,
Databricks Certified Associate Developer - Apache Spark 2022,2022-04-05 06:08:42,4.5,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-04-05 04:24:34,5,"great lessons, great faculty!"
Databricks Certified Associate Developer - Apache Spark 2022,2022-04-05 04:18:07,5,
Databricks Certified Associate Developer - Apache Spark 2022,2022-04-05 03:53:35,5,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-04-05 03:41:45,5,
Data Engineering using AWS Data Analytics Services,2022-04-05 02:48:03,4.5,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-04-04 17:38:19,5,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-04-04 15:45:36,5,
Databricks Certified Associate Developer - Apache Spark 2022,2022-04-04 15:38:15,4.5,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-04-04 14:59:51,4.5,
Databricks Essentials for Spark Developers (Azure and AWS),2022-04-04 14:09:15,4,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-04-04 12:48:59,5,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-04-04 12:36:11,3,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2022-04-04 11:46:40,3.5,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-04-04 06:24:05,5,
Linux Fundamentals for IT Professionals,2022-04-04 05:04:59,5,
Data Engineering using Databricks on AWS and Azure,2022-04-03 21:09:12,5,
Databricks Certified Associate Developer - Apache Spark 2022,2022-04-03 20:23:05,5,
DevOps Series - Server Automation using Ansible,2022-04-03 17:57:20,5,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-04-03 05:21:35,5,
Data Engineering using AWS Data Analytics Services,2022-04-02 17:05:11,5,
Scala and Spark 2 - Getting Started,2022-04-02 15:57:29,2.5,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-04-02 11:28:18,4.5,
Databricks Certified Associate Developer - Apache Spark 2022,2022-04-02 05:33:19,5,
Databricks Certified Associate Developer - Apache Spark 2022,2022-04-02 05:09:57,5,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-04-02 04:42:42,5,
Databricks Certified Associate Developer - Apache Spark 2022,2022-04-02 03:13:15,4,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-04-01 19:06:53,4,
Databricks Certified Associate Developer - Apache Spark 2022,2022-04-01 15:42:55,5,
Databricks Certified Associate Developer - Apache Spark 2022,2022-04-01 10:37:53,5,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2022-04-01 09:50:04,5,
Databricks Essentials for Spark Developers (Azure and AWS),2022-04-01 08:13:36,4,
Databricks Essentials for Spark Developers (Azure and AWS),2022-04-01 06:14:09,5,
Databricks Essentials for Spark Developers (Azure and AWS),2022-04-01 04:49:05,4,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2022-03-31 20:50:41,5,
Databricks Certified Associate Developer - Apache Spark 2022,2022-03-31 18:45:22,3,
Databricks Essentials for Spark Developers (Azure and AWS),2022-03-31 12:26:15,5,
Databricks Essentials for Spark Developers (Azure and AWS),2022-03-31 08:30:10,3.5,
Data Engineering using AWS Data Analytics Services,2022-03-31 07:18:13,5,
Data Engineering using AWS Data Analytics Services,2022-03-31 06:42:21,4.5,
Data Engineering using Databricks on AWS and Azure,2022-03-31 06:37:32,4.5,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-03-31 05:10:00,2.5,Good Course material. At some points speed of narration is too fast.
Data Engineering using Databricks on AWS and Azure,2022-03-31 03:55:02,5,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-03-31 03:22:12,4,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-03-30 16:13:10,5,
Data Engineering using AWS Data Analytics Services,2022-03-30 15:04:45,4,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2022-03-30 14:28:56,1,"too much talk, fast talk, sometimes not understandable, the lecturer is reading and talking without pause, it's not practical"
"Data Engineering Essentials using SQL, Python, and PySpark",2022-03-30 11:49:21,3,
Data Engineering using AWS Data Analytics Services,2022-03-30 11:43:43,1,Too fast. not clear. it may be suitable for developers not for people above.
"Data Engineering Essentials using SQL, Python, and PySpark",2022-03-30 10:38:55,5,
Data Engineering using AWS Data Analytics Services,2022-03-30 09:48:35,4.5,amazing stuff
Databricks Certified Associate Developer - Apache Spark 2022,2022-03-30 09:18:01,4,
Spark SQL and Spark 3 using Scala Hands-On with Labs,2022-03-30 05:40:54,5,
Data Engineering using AWS Data Analytics Services,2022-03-30 05:29:13,1,How to instal Jupyter note book ?. In this video it is not clear
"Data Engineering Essentials using SQL, Python, and PySpark",2022-03-29 21:52:49,5,so useful
Databricks Certified Associate Developer - Apache Spark 2022,2022-03-29 18:03:16,3,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2022-03-29 12:05:53,4,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-03-29 10:45:05,5,
Databricks Essentials for Spark Developers (Azure and AWS),2022-03-29 09:52:52,4,
Databricks Certified Associate Developer - Apache Spark 2022,2022-03-29 09:50:03,3,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-03-29 09:02:39,1,
Data Engineering using AWS Data Analytics Services,2022-03-29 08:40:48,5,
Data Engineering using AWS Data Analytics Services,2022-03-29 04:22:40,5,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-03-29 02:42:12,5,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-03-28 18:07:01,4,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2022-03-28 17:59:00,4.5,
Databricks Certified Associate Developer - Apache Spark 2022,2022-03-28 17:30:47,5,
Databricks Certified Associate Developer - Apache Spark 2022,2022-03-28 15:09:35,2,
Linux Fundamentals for IT Professionals,2022-03-28 14:19:20,3.5,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-03-28 14:06:08,4.5,
Spark SQL and Spark 3 using Scala Hands-On with Labs,2022-03-28 14:06:04,4.5,
Data Engineering using AWS Data Analytics Services,2022-03-28 13:47:42,5,
Databricks Certified Associate Developer - Apache Spark 2022,2022-03-28 13:24:25,3.5,
Data Engineering using AWS Data Analytics Services,2022-03-28 12:31:03,5,"Durga is an amazing instructor. I have completed several courses with him like Cloudera Administration, Spark etc. He is very fast and to the point which I personally like very much. Because there are too many technologies to learn in slow pace. Besides you can always pause, make notes and research when you face difficulty on a particular section. Thank you Sir for your efforts to make this comprehensive course. I believe I can finish it within 60 days."
"Data Engineering Essentials using SQL, Python, and PySpark",2022-03-28 07:46:59,5,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-03-28 04:17:14,4.5,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-03-28 00:22:24,5,"Very detailed!  A common issue with learning a language is not understanding how to setup the local environments and install the programs to get things working, so being able to work through the infrastructure and networking portions of the course is EXTREMELY HELPFUL and commonly missing with most tutorials.  THANKS SO MUCH!!!!!"
"Data Engineering Essentials using SQL, Python, and PySpark",2022-03-27 23:57:52,2.5,
Databricks Certified Associate Developer - Apache Spark 2022,2022-03-27 10:43:48,5,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-03-27 06:25:56,5,
Databricks Certified Associate Developer - Apache Spark 2022,2022-03-27 05:55:48,4.5,
Databricks Certified Associate Developer - Apache Spark 2022,2022-03-26 23:08:54,5,
Databricks Certified Associate Developer - Apache Spark 2022,2022-03-26 20:59:43,5,
Practical Guide to setup Hadoop and Spark Cluster using CDH,2022-03-26 12:41:19,2,Hi guys...I wont recommend this course bcz trainer explain topics too much fast . we couldnt understand with his speed . My 2 rating is only for their good content otherwise its worst to buy.....
Databricks Certified Associate Developer - Apache Spark 2022,2022-03-26 09:41:50,3.5,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-03-26 08:13:03,4,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-03-26 07:42:38,5,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-03-26 07:42:11,4.5,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-03-26 05:11:39,5,
Databricks Essentials for Spark Developers (Azure and AWS),2022-03-26 05:09:44,5,
Data Engineering using Kafka and Spark Structured Streaming,2022-03-25 20:52:26,4.5,Excellent course and content if you follow it step by step!
"Data Engineering Essentials using SQL, Python, and PySpark",2022-03-25 19:12:49,5,
Data Engineering using AWS Data Analytics Services,2022-03-25 18:34:00,5,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2022-03-25 12:41:42,4.5,
Setup Development Environment for Python 3 and Pyspark 3,2022-03-25 11:10:24,5,
Mastering SQL using Postgresql,2022-03-25 10:37:09,5,
Databricks Certified Associate Developer - Apache Spark 2022,2022-03-25 09:35:08,4,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-03-25 07:34:58,5,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2022-03-25 07:18:15,5,
Data Engineering using Databricks on AWS and Azure,2022-03-25 01:44:26,5,
Databricks Certified Associate Developer - Apache Spark 2022,2022-03-24 19:41:14,5,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2022-03-24 18:53:39,5,Good Hands-on Course by Durga. Recommended!!
Databricks Essentials for Spark Developers (Azure and AWS),2022-03-24 18:16:52,5,very effective learning.
Data Engineering using Databricks on AWS and Azure,2022-03-24 11:45:11,5,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2022-03-24 11:42:40,5,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-03-24 09:12:32,4,
Databricks Essentials for Spark Developers (Azure and AWS),2022-03-24 09:00:29,4,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2022-03-24 08:16:20,5,
Data Engineering using AWS Data Analytics Services,2022-03-24 07:34:29,5,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-03-24 05:16:48,4,
Databricks Certified Associate Developer - Apache Spark 2022,2022-03-24 03:02:47,5,
Data Engineering using AWS Data Analytics Services,2022-03-24 02:42:45,5,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-03-24 01:52:03,5,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-03-23 23:02:40,4.5,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-03-23 21:45:58,5,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-03-23 21:41:50,5,
Data Engineering using AWS Data Analytics Services,2022-03-23 19:07:53,5,"Third course I am taking up after Pyspark, spark streaming. Great content, kudos to Durga and team for their awesome effort."
Fundamentals of Programming using Python 3,2022-03-23 18:56:10,1,
Databricks Certified Associate Developer - Apache Spark 2022,2022-03-23 17:19:11,5,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-03-23 16:18:03,4,
Databricks Essentials for Spark Developers (Azure and AWS),2022-03-23 15:52:41,5,
Databricks Certified Associate Developer - Apache Spark 2022,2022-03-23 14:23:54,4.5,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-03-23 11:51:28,4.5,
Databricks Essentials for Spark Developers (Azure and AWS),2022-03-23 08:02:46,5,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2022-03-23 06:22:13,5,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2022-03-23 02:53:59,5,
Databricks Certified Associate Developer - Apache Spark 2022,2022-03-22 22:45:24,5,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-03-22 17:47:38,5,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-03-22 17:07:35,5,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-03-22 15:44:29,3,
Databricks Certified Associate Developer - Apache Spark 2022,2022-03-22 14:22:28,4,very good explanation
Data Engineering using AWS Data Analytics Services,2022-03-22 11:52:07,5,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-03-22 10:14:52,5,
Setup Development Environment for Python 3 and Pyspark 3,2022-03-22 07:26:08,4,
Databricks Certified Associate Developer - Apache Spark 2022,2022-03-22 05:18:33,3.5,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2022-03-22 04:32:47,4,
Databricks Certified Associate Developer - Apache Spark 2022,2022-03-22 04:06:38,4.5,
Data Engineering using Kafka and Spark Structured Streaming,2022-03-21 21:43:19,2,
Data Engineering using Kafka and Spark Structured Streaming,2022-03-21 17:38:24,5,
Data Engineering using AWS Data Analytics Services,2022-03-21 15:55:01,5,"Thanks for creating this amazing course, the detailed hands on exercises and explanations are simply awesome. One of the best course I have ever attended. I feeing more confident after finishing this course. 
Thanks again Gadiraju sir."
Databricks Certified Associate Developer - Apache Spark 2022,2022-03-21 15:35:04,5,
Databricks Essentials for Spark Developers (Azure and AWS),2022-03-21 14:31:58,5,
Data Engineering using AWS Data Analytics Services,2022-03-21 09:54:58,3.5,"In some places, lost connectivity and also few points are repetative."
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2022-03-21 07:57:37,4,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-03-21 06:24:28,5,
Data Engineering using AWS Data Analytics Services,2022-03-21 05:43:02,5,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2022-03-20 08:59:27,3.5,Right from the scratch and good session and experience for the starters of BIG data course
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2022-03-20 08:23:27,5,
