Course Name,Timestamp,Rating,Comment
Databricks Certified Associate Developer - Apache Spark 2022,2022-07-22 07:14:40,3.5,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-22 06:57:47,4.0,
Databricks Certified Associate Developer - Apache Spark 2022,2022-07-22 06:36:07,4.0,
Data Engineering using AWS Data Analytics Services,2022-07-22 05:47:25,1.0,Instructions for installation of local environment in Windows not at all clear. I have tries and could not move beyond Lamdba chapter. I have already wasted a lot of time on this course. Going to find some other course.
Data Engineering using Databricks on AWS and Azure,2022-07-22 05:36:16,5.0,
Databricks Certified Associate Developer - Apache Spark 2022,2022-07-22 04:09:05,5.0,
Data Engineering using AWS Data Analytics Services,2022-07-22 02:58:59,4.5,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-22 02:26:11,5.0,
Data Engineering using AWS Data Analytics Services,2022-07-22 01:40:47,5.0,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-21 20:25:43,5.0,"This is one of the best course in udemy , go ahead and take no questions asked !!"
Data Engineering using Databricks on AWS and Azure,2022-07-21 20:22:22,5.0,"This is one of the best course in udemy , go ahead and take no questions asked !!"
Databricks Essentials for Spark Developers (Azure and AWS),2022-07-21 17:42:17,4.5,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2022-07-21 16:50:20,5.0,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2022-07-21 16:40:32,5.0,
Data Engineering using AWS Data Analytics Services,2022-07-21 15:17:49,5.0,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-21 13:44:24,5.0,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2022-07-21 12:12:44,3.5,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-21 11:48:03,5.0,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-21 11:22:43,5.0,good
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-21 10:40:54,5.0,
Databricks Certified Associate Developer - Apache Spark 2022,2022-07-21 08:55:24,5.0,
Mastering SQL using Postgresql,2022-07-21 08:23:57,5.0,
Data Engineering using AWS Data Analytics Services,2022-07-21 07:28:33,5.0,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-21 06:59:00,5.0,"the tutor, is really amazing. He has in depth  knowledge about the topics which he is trying to explain to us and the way he is explaining with examples, makes the concept more crystal clear."
Databricks Certified Associate Developer - Apache Spark 2022,2022-07-21 06:47:13,5.0,
Databricks Certified Associate Developer - Apache Spark 2022,2022-07-21 05:41:06,4.5,good content.
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-20 19:09:40,5.0,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-20 18:12:52,5.0,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-20 17:48:36,5.0,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2022-07-20 16:50:35,4.0,
Data Engineering using Databricks on AWS and Azure,2022-07-20 15:34:31,5.0,
Data Engineering using AWS Data Analytics Services,2022-07-20 11:49:33,4.5,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2022-07-20 11:30:00,4.5,
Databricks Certified Associate Developer - Apache Spark 2022,2022-07-20 10:18:12,3.0,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2022-07-20 09:26:03,3.5,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2022-07-20 07:13:16,4.0,
Databricks Essentials for Spark Developers (Azure and AWS),2022-07-20 06:13:16,4.0,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-20 03:24:51,5.0,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2022-07-20 02:19:22,3.0,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-19 22:17:54,5.0,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-19 20:31:15,4.5,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-19 20:12:44,1.5,Sir you are going too fast and also not explaining usage of command. Also you not mentioning if you have kept all commands handy any where...
Databricks Certified Associate Developer - Apache Spark 2022,2022-07-19 19:40:03,5.0,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-19 15:09:32,2.0,Accent hard to follow.
Databricks Certified Associate Developer - Apache Spark 2022,2022-07-19 14:26:24,5.0,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-19 12:20:27,5.0,
Data Engineering using AWS Data Analytics Services,2022-07-19 11:52:47,5.0,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2022-07-19 11:41:06,4.0,
Mastering AWS Lambda Functions for Data Engineers,2022-07-19 10:42:59,5.0,This course has been properly structured and explained step by step. Thanks to the instructor
Getting Started with AWS Lambda Functions using Python,2022-07-19 09:22:37,5.0,
Data Engineering using AWS Data Analytics Services,2022-07-19 08:04:05,4.0,
Data Engineering using AWS Data Analytics Services,2022-07-19 05:02:34,5.0,"very well explained, clear my concepts"
Data Engineering using Databricks on AWS and Azure,2022-07-19 02:40:00,5.0,
Databricks Certified Associate Developer - Apache Spark 2022,2022-07-19 00:44:00,5.0,Great prep materials!
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-19 00:18:58,5.0,
Databricks Certified Associate Developer - Apache Spark 2022,2022-07-18 17:33:00,5.0,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-18 15:13:04,5.0,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-18 14:30:11,5.0,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2022-07-18 14:20:56,3.0,"Speech is too fast and hard to understand.
I would prefer if there was a section at the beginning of the course that talks about the theory of distributed computing, rather than diving straight into hdfs/spark."
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-18 13:07:36,4.0,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-18 11:06:55,5.0,"Excellent course , This course is must for absolute beginner as well as experienced professional."
Apache Sqoop for Data Ingestion into Hadoop HDFS,2022-07-18 10:43:21,1.5,Instructor has a very high rate of speech and is a little loud.
Databricks Certified Associate Developer - Apache Spark 2022,2022-07-18 08:28:05,4.0,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2022-07-18 07:38:19,4.5,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2022-07-18 07:35:55,5.0,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-18 07:13:29,5.0,seems good
Data Engineering using AWS Data Analytics Services,2022-07-18 07:10:25,5.0,
Databricks Essentials for Spark Developers (Azure and AWS),2022-07-18 07:01:03,4.0,
Databricks Certified Associate Developer - Apache Spark 2022,2022-07-18 05:17:26,4.5,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-18 04:49:05,5.0,
Getting Started with AWS Lambda Functions using Python,2022-07-18 00:57:32,5.0,
DevOps Series - Server Automation using Ansible,2022-07-17 22:24:18,4.0,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-17 21:00:22,4.5,
Databricks Certified Associate Developer - Apache Spark 2022,2022-07-17 19:07:07,4.5,
Databricks Essentials for Spark Developers (Azure and AWS),2022-07-17 17:54:50,4.0,good course
Spark SQL and Spark 3 using Scala Hands-On with Labs,2022-07-17 17:38:14,5.0,
Data Engineering using AWS Data Analytics Services,2022-07-17 17:21:43,5.0,"Hands-on learning, you cant get it from any trainer"
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-17 17:21:15,5.0,
Linux Fundamentals for IT Professionals,2022-07-17 14:59:11,5.0,
Databricks Certified Associate Developer - Apache Spark 2022,2022-07-17 13:45:00,5.0,
Getting Started with AWS Lambda Functions using Python,2022-07-17 13:32:14,5.0,Easy to understand
Data Engineering using Databricks on AWS and Azure,2022-07-17 03:18:47,5.0,
Databricks Essentials for Spark Developers (Azure and AWS),2022-07-17 02:39:59,3.5,
Mastering AWS Lambda Functions for Data Engineers,2022-07-16 23:48:47,5.0,
Data Engineering using Databricks on AWS and Azure,2022-07-16 16:56:02,5.0,
Data Engineering using AWS Data Analytics Services,2022-07-16 16:25:27,4.5,
Data Engineering using AWS Data Analytics Services,2022-07-16 16:11:27,5.0,
Data Engineering using AWS Data Analytics Services,2022-07-16 13:35:46,4.5,
Data Engineering using Databricks on AWS and Azure,2022-07-16 06:19:24,3.0,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-16 05:22:19,4.0,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2022-07-15 20:06:51,5.0,
Data Engineering using AWS Data Analytics Services,2022-07-15 19:46:40,5.0,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-15 18:20:54,3.0,
Databricks Certified Associate Developer - Apache Spark 2022,2022-07-15 18:00:15,4.5,
Data Engineering using AWS Data Analytics Services,2022-07-15 15:22:03,3.5,
Data Engineering using AWS Data Analytics Services,2022-07-15 14:30:42,4.5,
Data Engineering using Databricks on AWS and Azure,2022-07-15 14:21:59,3.5,"course should be more interactive by using some examples and images .. 
pronunciation should be more clear and little slow..."
Apache Sqoop for Data Ingestion into Hadoop HDFS,2022-07-15 10:44:03,5.0,
Databricks Essentials for Spark Developers (Azure and AWS),2022-07-15 08:28:42,5.0,
Getting Started with AWS Lambda Functions using Python,2022-07-15 08:26:39,4.5,
Data Engineering using Databricks on AWS and Azure,2022-07-15 08:00:58,4.0,
Data Engineering using Databricks on AWS and Azure,2022-07-15 03:21:58,5.0,
Practical Guide to setup Hadoop and Spark Cluster using CDH,2022-07-14 23:58:43,5.0,
Data Engineering using Databricks on AWS and Azure,2022-07-14 22:42:58,3.5,
Linux Shell Commands for Absolute Beginners using Ubuntu 20x,2022-07-14 19:47:24,5.0,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-14 18:27:03,5.0,
Linux Shell Commands for Absolute Beginners using Ubuntu 20x,2022-07-14 18:12:46,4.5,
Databricks Essentials for Spark Developers (Azure and AWS),2022-07-14 14:50:59,5.0,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-14 14:39:44,2.0,talking tooooooo fast
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-14 14:33:30,5.0,
Data Engineering using AWS Data Analytics Services,2022-07-14 13:16:43,3.5,
Databricks Essentials for Spark Developers (Azure and AWS),2022-07-14 13:01:06,5.0,
Databricks Essentials for Spark Developers (Azure and AWS),2022-07-14 12:50:39,4.5,
Data Engineering using Databricks on AWS and Azure,2022-07-14 12:21:15,5.0,
Data Engineering using AWS Data Analytics Services,2022-07-14 06:52:12,5.0,
Databricks Essentials for Spark Developers (Azure and AWS),2022-07-14 06:11:33,5.0,Good
Data Engineering using AWS Data Analytics Services,2022-07-14 06:09:32,2.0,
Data Engineering using Databricks on AWS and Azure,2022-07-14 06:06:44,3.5,
Databricks Certified Associate Developer - Apache Spark 2022,2022-07-14 05:55:14,5.0,
Databricks Certified Associate Developer - Apache Spark 2022,2022-07-14 05:50:27,5.0,
Scala and Spark 2 - Getting Started,2022-07-14 01:15:43,3.5,
Mastering AWS Elastic Map Reduce for Data Engineers,2022-07-13 22:08:31,5.0,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-13 19:53:41,5.0,
Data Engineering using AWS Data Analytics Services,2022-07-13 19:10:12,5.0,Really liked the work of the instructor in giving an overview and how all the different technologies interacted with eachother.
Databricks Certified Associate Developer - Apache Spark 2022,2022-07-13 15:01:14,4.5,
Getting Started with AWS Lambda Functions using Python,2022-07-13 13:47:44,5.0,
Data Engineering using Databricks on AWS and Azure,2022-07-13 12:31:44,3.5,"Great content, but you are going a little bit too fast."
Data Engineering using Databricks on AWS and Azure,2022-07-13 09:39:13,5.0,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2022-07-13 07:42:02,5.0,
Databricks Essentials for Spark Developers (Azure and AWS),2022-07-13 07:33:02,4.5,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-13 07:08:27,1.0,
Data Engineering using AWS Data Analytics Services,2022-07-13 06:52:57,4.0,
Databricks Certified Associate Developer - Apache Spark 2022,2022-07-12 19:58:03,4.5,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-12 16:27:57,4.0,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-12 15:45:16,5.0,"This course is fantastic, its insanely detailed and Durga has always responded to messages quickly as well as holding sessions to help with technical issues.
I am a beginner to Data Engineering and this course has been perfect at building my confidence before starting a new job in Data Engineering.

Thank you Durga!"
Getting Started with AWS Lambda Functions using Python,2022-07-12 15:08:18,4.0,
Databricks Certified Associate Developer - Apache Spark 2022,2022-07-12 14:40:52,5.0,
Spark SQL and Spark 3 using Scala Hands-On with Labs,2022-07-12 14:40:19,5.0,Good
Databricks Certified Associate Developer - Apache Spark 2022,2022-07-12 13:00:29,4.5,
Databricks Certified Associate Developer - Apache Spark 2022,2022-07-12 12:41:18,5.0,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-12 12:41:15,5.0,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-12 12:22:42,5.0,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-12 11:13:16,2.0,Английский не понятен
Databricks Essentials for Spark Developers (Azure and AWS),2022-07-12 11:07:25,4.0,
Linux Shell Commands for Absolute Beginners using Ubuntu 20x,2022-07-12 09:40:12,3.0,"yes  , but the  speaker  is  quite  fast"
Data Engineering using Databricks on AWS and Azure,2022-07-12 09:23:34,5.0,
Data Engineering using Databricks on AWS and Azure,2022-07-12 09:01:50,4.0,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-12 08:15:01,4.0,
Mastering AWS Elastic Map Reduce for Data Engineers,2022-07-12 07:05:45,5.0,course contents are very good
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2022-07-12 04:56:26,5.0,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-12 01:14:23,5.0,
Data Engineering using AWS Data Analytics Services,2022-07-12 01:04:02,4.5,
Linux Shell Commands for Absolute Beginners using Ubuntu 20x,2022-07-11 20:01:45,5.0,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-11 15:15:54,5.0,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2022-07-11 13:58:40,1.0,
Data Engineering using AWS Data Analytics Services,2022-07-11 13:45:10,5.0,nicely explained each of things
Data Engineering using AWS Data Analytics Services,2022-07-11 12:15:08,5.0,
Databricks Certified Associate Developer - Apache Spark 2022,2022-07-11 10:30:22,5.0,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2022-07-11 08:43:31,4.5,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-11 07:59:48,4.5,
Data Engineering using AWS Data Analytics Services,2022-07-11 07:23:23,4.5,
Mastering AWS Lambda Functions for Data Engineers,2022-07-11 06:36:37,5.0,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2022-07-11 04:55:27,5.0,
Scala and Spark 2 - Getting Started,2022-07-11 01:08:08,5.0,
Databricks Certified Associate Developer - Apache Spark 2022,2022-07-10 17:29:24,5.0,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-10 16:29:25,4.5,
Spark SQL and Spark 3 using Scala Hands-On with Labs,2022-07-10 15:00:48,4.0,
Data Engineering using Databricks on AWS and Azure,2022-07-10 13:30:34,5.0,
Databricks Certified Associate Developer - Apache Spark 2022,2022-07-10 13:02:59,5.0,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-10 12:21:07,1.0,
Databricks Certified Associate Developer - Apache Spark 2022,2022-07-10 11:03:29,4.5,
Databricks Certified Associate Developer - Apache Spark 2022,2022-07-10 05:30:51,4.0,
Linux Shell Commands for Absolute Beginners using Ubuntu 20x,2022-07-10 02:27:51,5.0,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-09 23:20:55,1.0,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2022-07-09 17:03:49,5.0,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-09 16:37:14,4.0,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2022-07-09 12:14:09,5.0,
Spark SQL and Spark 3 using Scala Hands-On with Labs,2022-07-09 10:17:14,5.0,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-09 06:32:49,5.0,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-09 06:25:00,4.0,
Databricks Essentials for Spark Developers (Azure and AWS),2022-07-09 01:03:23,5.0,
Databricks Essentials for Spark Developers (Azure and AWS),2022-07-09 01:02:05,4.5,
Getting Started with AWS Lambda Functions using Python,2022-07-08 22:40:07,5.0,
Spark SQL and Spark 3 using Scala Hands-On with Labs,2022-07-08 18:48:13,5.0,
Databricks Certified Associate Developer - Apache Spark 2022,2022-07-08 18:20:29,5.0,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-08 16:40:30,4.5,
Databricks Certified Associate Developer - Apache Spark 2022,2022-07-08 12:36:39,3.5,"Knowledgeable Course, with clear idea on how to go about the Certification Exam."
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-08 11:50:17,4.5,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-08 10:34:22,1.0,"He is not teaching. he s reading most of the time.
Reading speed is like jet. Don't like this course and not recommending to anyone. Thank you"
Data Engineering using Databricks on AWS and Azure,2022-07-08 09:55:23,4.5,
Mastering AWS Lambda Functions for Data Engineers,2022-07-08 08:41:03,5.0,
Databricks Certified Associate Developer - Apache Spark 2022,2022-07-08 08:28:33,5.0,"The author provides a quite a  detailed explanation in hands on sessions 

The course provides opportunity to learner to code simultaneously"
Databricks Certified Associate Developer - Apache Spark 2022,2022-07-08 07:25:33,3.5,
Data Engineering using Databricks on AWS and Azure,2022-07-08 05:33:51,4.0,
Data Engineering using Databricks on AWS and Azure,2022-07-08 05:11:33,4.0,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-08 04:23:59,5.0,
Spark SQL and Spark 3 using Scala Hands-On with Labs,2022-07-08 04:02:05,4.0,
Data Engineering using Databricks on AWS and Azure,2022-07-08 02:58:02,4.0,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-08 02:23:55,5.0,
Data Engineering using Databricks on AWS and Azure,2022-07-07 21:51:22,5.0,
Data Engineering using AWS Data Analytics Services,2022-07-07 19:37:02,4.5,
Data Engineering using AWS Data Analytics Services,2022-07-07 18:09:55,5.0,
Data Engineering using Databricks on AWS and Azure,2022-07-07 16:25:01,5.0,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-07 15:32:54,5.0,
Databricks Essentials for Spark Developers (Azure and AWS),2022-07-07 13:54:36,5.0,
Data Engineering using AWS Data Analytics Services,2022-07-07 13:54:10,5.0,
Databricks Certified Associate Developer - Apache Spark 2022,2022-07-07 12:33:40,4.0,
Databricks Certified Associate Developer - Apache Spark 2022,2022-07-07 11:16:49,4.5,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2022-07-07 10:52:50,4.0,
Data Engineering using AWS Data Analytics Services,2022-07-07 10:10:41,5.0,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-07 09:57:17,2.5,Ich habe bereits viel Zeit mit Meta-Informationen verbracht.... ohne etwas zu tun.
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-07 08:25:30,4.5,"I would suggest this course to someone  who is planning to enter a career as a data engineer, this course is excellent. 
Concepts have been clearly explained by the instructor. There is a lot to learn, which may be difficult for beginners. 
I thought it was brilliant that the instructor kept repeating the concepts since it will help us remember it for a longer time.
Overall, nevertheless, the instructor did his best to cover all crucial points."
Databricks Certified Associate Developer - Apache Spark 2022,2022-07-07 06:31:29,4.5,
Data Engineering using AWS Data Analytics Services,2022-07-07 04:44:49,5.0,
Databricks Certified Associate Developer - Apache Spark 2022,2022-07-07 03:20:43,5.0,
Getting Started with AWS Lambda Functions using Python,2022-07-06 21:01:52,4.5,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-06 20:39:52,4.5,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2022-07-06 18:35:10,4.5,The explanations are clear. For now it' s a great course.
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-06 15:28:13,3.0,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-06 14:48:38,5.0,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-06 13:13:46,5.0,
Data Engineering using AWS Data Analytics Services,2022-07-06 12:13:49,4.5,
Getting Started with AWS Lambda Functions using Python,2022-07-06 12:13:13,3.5,
Databricks Certified Associate Developer - Apache Spark 2022,2022-07-06 10:27:48,4.5,
Spark SQL and Spark 3 using Scala Hands-On with Labs,2022-07-06 09:30:08,4.5,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-06 08:27:46,5.0,"I am not a developer but started this course with the intention to end up with python knowledge if I cannot understand the DE topics.  But as it goes, I felt more interested and wanted to complete it. Now I completed it without issues and now in revision phase and practicing more. Thank you sir, for making it possible for me."
Getting Started with AWS Lambda Functions using Python,2022-07-06 08:17:40,3.5,
Databricks Certified Associate Developer - Apache Spark 2022,2022-07-06 06:47:52,5.0,
Databricks Certified Associate Developer - Apache Spark 2022,2022-07-06 05:03:52,5.0,
Databricks Certified Associate Developer - Apache Spark 2022,2022-07-06 04:36:47,1.0,
Getting Started with AWS Lambda Functions using Python,2022-07-06 04:17:51,5.0,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-06 04:08:17,2.5,
Databricks Certified Associate Developer - Apache Spark 2022,2022-07-06 02:55:18,4.5,
Data Engineering using Databricks on AWS and Azure,2022-07-06 02:41:11,4.5,
Mastering AWS Lambda Functions for Data Engineers,2022-07-06 01:26:37,5.0,
Databricks Essentials for Spark Developers (Azure and AWS),2022-07-05 19:24:50,3.5,"Content was repetitive, but the sections on pools and in-IDE development were useful to me."
Spark SQL and Spark 3 using Scala Hands-On with Labs,2022-07-05 17:34:39,4.0,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-05 17:23:09,5.0,
Getting Started with AWS Lambda Functions using Python,2022-07-05 16:50:17,5.0,
Databricks Certified Associate Developer - Apache Spark 2022,2022-07-05 16:21:39,5.0,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-05 16:05:29,5.0,"I just started this course and so far the delivery has been exceptional and  the instructor responds quickly to questions asked. Overall, I will rate the course 5 stars"
Data Engineering using Databricks on AWS and Azure,2022-07-05 14:38:45,5.0,
Data Engineering using Databricks on AWS and Azure,2022-07-05 13:23:44,4.0,
Getting Started with AWS Lambda Functions using Python,2022-07-05 13:17:46,4.5,
Spark SQL and Spark 3 using Scala Hands-On with Labs,2022-07-05 12:34:52,4.0,
Data Engineering using AWS Data Analytics Services,2022-07-05 12:11:54,4.0,
Databricks Certified Associate Developer - Apache Spark 2022,2022-07-05 10:51:36,5.0,Really loved the insightful and details oriented teaching here EXCELLENT!!
Data Engineering using AWS Data Analytics Services,2022-07-05 07:34:48,5.0,
Data Engineering using Databricks on AWS and Azure,2022-07-05 04:57:31,5.0,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-05 04:33:29,4.5,
Mastering AWS Lambda Functions for Data Engineers,2022-07-05 01:36:44,4.5,great content
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-04 16:56:06,5.0,
Scala and Spark 2 - Getting Started,2022-07-04 15:44:07,4.5,
Databricks Certified Associate Developer - Apache Spark 2022,2022-07-04 15:31:40,4.0,
Data Engineering using Databricks on AWS and Azure,2022-07-04 14:26:05,5.0,
Databricks Certified Associate Developer - Apache Spark 2022,2022-07-04 11:43:31,5.0,
Getting Started with AWS Lambda Functions using Python,2022-07-04 07:12:15,4.0,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-04 04:22:51,5.0,
Databricks Certified Associate Developer - Apache Spark 2022,2022-07-04 03:45:53,4.0,
Databricks Certified Associate Developer - Apache Spark 2022,2022-07-04 02:55:19,5.0,
Data Engineering using AWS Data Analytics Services,2022-07-03 21:15:25,4.0,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-03 20:48:07,5.0,
Data Engineering using AWS Data Analytics Services,2022-07-03 20:02:17,5.0,
Databricks Certified Associate Developer - Apache Spark 2022,2022-07-03 19:23:46,4.5,
Scala and Spark 2 - Getting Started,2022-07-03 16:44:30,4.0,
Data Engineering using Databricks on AWS and Azure,2022-07-03 15:27:08,5.0,
Data Engineering using Kafka and Spark Structured Streaming,2022-07-03 13:52:31,5.0,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2022-07-03 13:41:49,4.5,Excellent training explaining each topic clearly.
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-03 07:02:33,5.0,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-03 06:09:51,5.0,
Databricks Certified Associate Developer - Apache Spark 2022,2022-07-03 04:47:10,5.0,
Data Engineering using AWS Data Analytics Services,2022-07-03 03:50:06,5.0,
Databricks Certified Associate Developer - Apache Spark 2022,2022-07-02 18:49:14,5.0,
Data Engineering using AWS Data Analytics Services,2022-07-02 18:05:56,5.0,
Getting Started with AWS Lambda Functions using Python,2022-07-02 17:33:23,4.0,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-02 16:47:10,5.0,
Mastering AWS Lambda Functions for Data Engineers,2022-07-02 15:30:20,5.0,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-02 15:11:36,5.0,
Data Engineering using Databricks on AWS and Azure,2022-07-02 12:34:57,5.0,
Data Engineering using AWS Data Analytics Services,2022-07-02 12:16:39,1.5,Trainer explanation is fast.
Data Engineering using AWS Data Analytics Services,2022-07-02 09:09:54,5.0,
Databricks Certified Associate Developer - Apache Spark 2022,2022-07-02 07:56:36,3.0,"Lots of redundant statements. 1. The same statement is being repeated using a different phrase in every video which is unnecessarily extending the time in every topic. 2. When this happens you feel there is going to be some in depth content the author is going to provide, rather it’s the same thing just in a different phrase. Just like the two sentences here. This was a little annoying. Apart from that the course coverage is really good."
Databricks Certified Associate Developer - Apache Spark 2022,2022-07-02 05:46:55,4.0,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-02 04:09:09,3.5,
Data Engineering using AWS Data Analytics Services,2022-07-02 01:19:27,5.0,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-01 23:25:08,5.0,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-01 21:44:42,1.0,Extremely confusing setups (for AWS). Too fast when typing commands that are essential for setups. Too slow when talking about unimportant stuff. Very hard to understand accent and speaking too fast. Now jumped from AWS to Windows. Needs a section by section roadmap for each OS.
Databricks Essentials for Spark Developers (Azure and AWS),2022-07-01 19:41:21,2.0,
Spark SQL and Spark 3 using Scala Hands-On with Labs,2022-07-01 16:58:17,5.0,Super good
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-01 16:34:07,5.0,
Data Engineering using AWS Data Analytics Services,2022-07-01 16:17:22,4.5,nice  course
Spark SQL and Spark 3 using Scala Hands-On with Labs,2022-07-01 15:38:12,5.0,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-01 14:24:19,4.0,
Data Engineering using Databricks on AWS and Azure,2022-07-01 12:57:36,5.0,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2022-07-01 11:16:16,5.0,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-01 09:19:40,3.0,
Data Engineering using AWS Data Analytics Services,2022-07-01 09:02:01,5.0,
Data Engineering using Databricks on AWS and Azure,2022-07-01 09:00:31,5.0,
Databricks Certified Associate Developer - Apache Spark 2022,2022-07-01 08:41:20,4.0,
Data Engineering using AWS Data Analytics Services,2022-07-01 08:19:04,5.0,
Data Engineering using AWS Data Analytics Services,2022-07-01 07:41:05,5.0,
"Data Engineering Essentials using SQL, Python, and PySpark",2022-07-01 06:35:43,5.0,
Databricks Certified Associate Developer - Apache Spark 2022,2022-07-01 06:17:43,5.0,
